folio;depto;area;s10b_10_01;s10b_10_02;s10b_10_03;s10b_10_04;s10b_10_05;s10b_10_06;s10b_10_07;s10b_10_08;s10b_10_09;s10b_10_10;s10b_10_11;s10b_10_12;s10b_10_13;s10b_10_14;s10b_10_15;s10b_10_16;s10b_10_17;s10b_10_18;s10b_10_19;s10b_10_20;s10b_10_21;s10b_10_22;s10b_10_23;s10b_10_24;s10b_10_25;s10b_10_26;s10b_10_27;s10b_10_28;s10b_11_01;s10b_11_02;s10b_11_03;s10b_11_04;s10b_11_05;s10b_11_06;s10b_11_07;s10b_11_08;s10b_12_01;s10b_12_02;s10b_12_03;s10b_13_01;s10b_13_02;s10b_13_03;s10b_13_04;s10b_13_05;s10b_13_06;s10b_13_07;s10b_13_08;s10b_13_09;s10b_13_10;s10b_13_11;s10b_13_12;s10b_13_13;s10b_13_14;s10b_13_15;s10b_13_16;s10b_13_17;upm;estrato;factor
48006;7;1;40;30;0;0;0;0;100;10;100;0;0;0;100;0;0;0;0;80;0;0;100;0;0;0;200;50;180;0;0;200;50;0;0;0;0;0;0;200;50;0;0;100;0;0;0;0;0;300;1500;0;0;0;0;0;0;0;714-05249641660-A;14;441
48022;2;1;5;20;0;0;0;0;10;0;0;0;0;0;0;0;200;30;100;0;0;0;25;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;222-00606140154-A;12;182
48023;2;1;20;180;0;10;0;5;0;0;20;0;0;0;80;0;0;0;0;45;5;0;40;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;0;0;0;0;250;0;0;0;0;0;0;0;222-00606140154-A;12;182
48024;2;1;30;180;0;30;0;20;0;0;20;0;0;0;80;0;0;0;0;50;2;0;80;0;0;0;0;100;0;0;0;0;150;100;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;50;300;0;0;0;0;0;0;0;222-00606140154-A;12;182
48025;2;1;5;200;0;0;0;0;20;0;10;0;0;0;0;70;250;0;150;20;0;0;30;0;0;0;0;40;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;222-00606140154-A;12;182
48028;4;2;23;0;10;0;0;0;25;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;0;0;0;0;0;443-05112374463-A;23;177
48029;4;2;6;0;20;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443-05112374463-A;23;177
48032;4;2;20;0;25;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443-05112374463-A;23;177
48035;4;2;5;0;20;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;443-05112374463-A;23;177
48041;3;1;0;120;0;0;0;0;25;14,5;0;0;0;0;240;0;0;0;120;0;0;0;0;0;0;0;0;120;12;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;314-05208169556-A;14;207
48042;7;1;25;120;0;0;0;0;15;0;0;0;0;0;0;85;120;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05211001897-A;13;486
48044;1;1;200;100;0;0;0;0;250;50;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;500;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113-00416312662-A;13;205
48049;3;1;50;0;0;0;0;0;100;0;30;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;350;95;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;250;0;0;0;0;0;0;0;314-05256461092-A;14;225
48053;7;1;100;500;0;0;0;80;48;50;20;0;0;0;0;86;0;0;144;100;16;0;20;0;0;0;0;300;300;0;0;0;250;250;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;360;0;0;0;0;0;0;0;712-05260990680-A;12;398
48056;1;2;30;0;240;0;25;5;35;24;0;0;0;0;70;0;80;0;30;30;10;0;0;0;0;0;0;100;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;450;500;35;0;0;0;0;0;0;143-04104647686-D;23;322
48060;3;1;20;0;0;18;0;0;25;0;12;0;0;0;0;50;250;0;0;25;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05256461092-A;14;225
48062;3;1;150;300;0;30;70;15;120;80;28;0;350;20;240;0;0;0;0;60;35;70;40;0;0;0;0;100;199;0;0;400;70;0;0;0;0;0;0;150;15;1200;0;0;80;10000;0;0;0;140;1000;60;700;500;0;5000;300;0;314-05208169556-A;14;207
48069;3;1;16;120;0;7;0;10;30;80;0;0;0;0;0;0;24;0;0;0;0;5;40;0;0;0;0;40;0;0;0;100;200;100;0;0;200;0;0;0;0;0;150;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05208169556-A;14;207
48073;4;1;30;100;0;0;0;0;25;0;15;0;0;100;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;200;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;500;500;0;0;0;0;0;0;0;414-00478099377-A;14;367
48074;4;1;50;300;0;0;0;0;30;0;15;0;0;0;450;0;0;0;0;30;10;0;0;0;0;0;0;200;0;30;0;500;200;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1600;1000;0;0;0;0;0;0;0;414-00478099377-A;14;367
48075;4;1;15;150;70;15;0;0;20;0;30;0;0;0;80;0;0;0;0;0;10;0;0;0;0;0;0;50;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;600;750;90;0;0;0;0;0;0;414-00478099377-A;14;367
48082;6;2;50;80;0;0;0;0;60;20;20;0;0;0;50;0;0;0;0;30;0;0;0;0;0;0;0;90;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;300;500;0;0;0;0;0;0;0;644-03029586989-A;24;143
48253;6;1;40;0;0;0;0;0;50;40;20;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;500;50;0;165;0;0;0;0;0;0;0;0;0;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;3000;0;0;614-02968859374-A;14;191
48285;6;1;20;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;30;0;0;12;0;0;0;800;40;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;200;1500;0;0;0;0;0;0;0;0;0;220;0;0;613-02983091556-A;13;175
48292;7;1;150;90;80;0;0;0;40;0;0;80;0;0;0;180;350;150;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;480;0;0;724-03911988710-A;14;441
48293;7;1;25;80;0;0;0;0;0;0;0;0;0;0;0;150;250;0;80;0;0;0;0;0;0;0;0;40;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;724-03911988710-A;14;441
48294;7;1;0;80;0;0;0;0;0;0;0;600;0;0;0;60;105;50;40;0;0;0;35;0;0;0;0;100;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;0;0;724-03911988710-A;14;441
48295;7;1;100;70;0;0;0;0;60;20;0;0;0;0;200;0;0;0;0;30;0;0;0;0;0;0;0;500;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;0;250;0;0;724-03911988710-A;14;441
48302;3;1;10;80;0;50;0;10;50;20;36;0;0;50;40;0;220;0;0;80;0;10;50;0;0;0;250;350;200;57;0;0;150;200;0;0;25;45;14;800;0;0;0;0;0;800;0;0;120;0;240;0;0;0;0;100;0;0;313-05224486293-A;13;214
48303;7;1;25;40;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;714-05227411013-A;14;441
48309;1;1;45;50;0;0;40;10;20;0;0;0;0;0;60;0;0;0;0;40;12;60;33;0;0;0;0;80;20;0;0;0;0;60;0;0;0;0;0;0;50;0;25;0;0;0;0;0;16;120;400;50;0;0;0;0;0;0;111-04174496116-A;11;198
48314;1;1;150;400;0;0;0;0;150;0;20;0;0;0;0;0;0;0;0;200;150;0;0;0;0;0;0;0;0;180;0;180;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;400;700;0;0;0;0;0;0;0;113-00416312662-A;13;205
48321;3;1;50;1000;0;50;200;20;20;0;50;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;313-05236896814-A;13;214
48327;3;1;25;300;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;313-05236896814-A;13;214
48331;6;1;60;32;0;0;0;5;40;0;20;0;0;0;20;0;100;0;0;0;10;0;10;0;0;0;20;60;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;200;200;0;0;0;0;500;0;0;613-02983091556-A;13;175
48336;6;1;5;200;0;0;0;15;20;0;10;0;0;0;0;0;200;0;0;150;0;0;50;0;0;0;0;100;0;0;0;100;90;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;613-02983091556-A;13;175
48339;6;2;36;50;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;644-03029586989-A;24;143
48341;1;2;5;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143-04104647686-D;23;322
48344;1;2;0;0;0;0;0;0;15;0;10;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;160;0;0;144-03710206604-A;24;120
48347;1;2;50;0;80;0;0;45;50;500;30;0;0;0;50;0;0;0;100;100;0;50;48;0;0;0;150;60;0;0;0;1000;300;300;0;0;0;0;0;200;100;0;0;0;50;0;0;0;0;2000;1000;80;0;360;0;0;400;0;144-03710206604-A;24;120
48354;1;2;10;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;25;50;0;0;0;0;0;0;300;300;100;240;0;0;0;0;0;0;0;0;50;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;143-04104647686-D;23;322
48362;7;1;30;20;0;0;0;0;30;0;60;0;0;0;30;0;0;0;0;50;0;0;0;0;0;0;0;50;0;0;0;500;0;0;0;0;0;0;0;0;0;0;50;0;30;0;0;0;0;500;2500;0;0;0;0;0;0;0;721-06372278021-A;11;369
48363;7;1;30;0;0;0;0;0;60;0;40;0;0;0;150;0;0;0;0;0;15;0;0;0;0;0;80;20;0;0;0;300;0;0;0;0;0;0;0;600;0;0;300;0;200;0;0;0;0;240;1200;0;0;0;0;0;0;0;721-06372278021-A;11;369
48364;7;1;30;20;0;0;0;10;40;25;25;0;0;0;50;0;0;0;0;100;10;0;0;0;0;0;150;60;20;0;0;100;150;150;0;0;50;0;0;200;70;0;40;0;300;0;0;0;0;400;1000;0;0;800;0;0;0;0;721-06372278021-A;11;369
48365;7;1;30;50;130;0;0;0;20;0;10;0;0;0;0;180;300;25;0;45;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;721-06372278021-A;11;369
48374;1;2;100;0;100;0;0;20;50;10;0;0;0;0;30;0;0;0;0;0;3;0;0;0;0;0;0;40;0;0;0;200;0;0;0;0;0;0;0;0;0;0;100;0;50;0;0;0;0;0;200;40;0;0;0;0;2000;0;144-03710206604-A;24;120
48383;3;1;100;120;700;0;140;0;80;0;40;0;16;0;30;0;300;0;0;80;0;0;0;0;0;0;0;60;43;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05240223149-A;14;207
48386;7;1;40;150;0;0;0;0;25;10;0;0;0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;250;0;0;0;0;96;0;0;721-06372278021-A;11;369
48387;7;1;40;100;0;0;0;40;50;20;0;0;0;0;150;100;0;0;0;0;0;0;0;0;0;0;350;300;0;0;0;500;0;0;0;0;0;0;0;350;0;0;0;0;250;0;0;0;0;400;550;0;0;0;0;0;400;0;721-06372278021-A;11;369
48388;7;1;40;60;0;0;0;0;45;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;45;0;0;0;0;0;0;0;0;0;0;0;200;0;0;0;0;70;0;0;0;0;0;0;0;0;0;0;0;0;0;721-06372278021-A;11;369
48389;7;1;110;150;0;0;0;0;110;300;0;0;0;100;300;0;0;0;0;0;0;0;0;0;0;0;500;100;25;185;0;300;150;100;0;0;0;0;0;0;0;1000;200;0;400;0;0;0;0;1000;850;370;0;0;0;30;0;0;721-06372278021-A;11;369
48397;7;1;18;200;0;15;0;0;15;0;20;0;0;0;0;100;100;50;100;150;0;100;150;0;0;780;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;714-05227411013-A;14;441
48399;7;1;15;30;0;0;0;0;12;0;15;0;0;0;0;70;300;50;70;120;20;0;90;500;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;714-05227411013-A;14;441
48401;7;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;721-06372278021-A;11;369
48402;7;1;272;300;0;0;0;0;100;9;30;0;0;0;224;0;0;0;0;0;0;0;0;0;0;0;200;200;0;0;0;365;0;0;0;0;0;0;0;960;680;0;0;0;0;1400;0;0;0;460;1000;25;0;0;0;51;0;0;721-06372278021-A;11;369
48403;7;1;60;180;0;0;0;0;30;40;30;0;0;0;160;0;0;0;0;0;0;0;20;0;0;0;0;50;0;0;0;300;200;100;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;300;600;0;0;0;0;0;0;0;721-06372278021-A;11;369
48404;7;1;50;60;0;0;0;0;30;0;15;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;150;50;20;0;0;0;100;100;0;0;50;0;0;200;0;0;0;0;0;0;0;0;0;600;1200;0;0;0;0;0;0;0;721-06372278021-A;11;369
48419;4;2;50;20;500;15;0;20;50;0;24;0;0;0;0;10;50;0;0;100;10;0;30;100;0;0;250;0;20;0;0;0;0;200;0;0;0;0;0;1000;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442-03928494682-A;21;256
48421;4;2;200;0;50;0;0;0;30;0;0;0;0;0;30;0;0;0;0;0;9;0;12;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;500;0;0;0;0;0;0;0;442-03928494682-A;21;256
48422;4;2;0;0;70;0;0;5;0;0;5;0;0;0;80;0;0;0;0;0;0;0;0;0;0;0;17,5;0;0;0;0;0;0;0;0;0;0;0;0;0;300;0;35;0;30;0;0;0;0;70;0;0;0;0;0;0;0;5;442-03928494682-A;21;256
48423;4;2;12;50;1000;15;0;15;10;0;13;0;0;0;0;0;60;0;25;10;20;0;0;0;0;0;200;0;0;0;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442-03928494682-A;21;256
48428;6;2;18;300;0;0;0;0;20;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;644-03029586989-A;24;143
48431;6;1;0;0;0;0;0;0;50;15;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;60;30;0;35;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;200;0;0;0;0;0;0;0;613-02975525558-A;13;175
48432;6;1;100;40;0;0;0;0;30;0;20;0;0;0;40;100;800;0;300;200;0;0;0;0;0;0;70;150;120;30;0;150;200;300;0;0;0;0;0;0;150;0;0;0;100;0;0;0;0;120;350;0;0;0;0;0;0;0;613-02975525558-A;13;175
48433;6;1;0;40;0;0;0;0;0;20;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;50;0;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613-02975525558-A;13;175
48434;6;1;50;60;0;0;0;0;30;0;20;0;0;0;0;150;500;100;200;100;20;0;280;0;0;0;0;80;0;30;0;0;0;300;0;0;0;0;0;0;0;6500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;613-02975525558-A;13;175
48442;1;2;40;0;20;0;0;0;50;7;15;0;0;0;0;0;0;0;50;40;10;0;0;0;0;0;160;80;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;30;0;0;0;0;197;200;0;0;0;0;700;0;0;143-04104647686-D;23;322
48447;4;1;50;350;0;0;50;15;50;240;12;0;0;0;120;0;0;0;0;0;15;0;0;0;0;0;0;300;0;105;0;0;0;0;0;0;60;0;0;0;0;0;0;0;80;0;0;0;0;350;500;150;0;0;0;0;0;0;414-00478099377-A;14;367
48454;7;1;100;150;0;0;0;0;60;0;15;0;0;0;150;0;0;0;0;0;0;0;96;0;0;0;0;100;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;550;0;0;0;0;0;0;0;714-05249641660-A;14;441
48458;3;1;50;0;0;28;0;0;20;0;30;0;0;0;0;0;70;0;0;50;10;0;0;0;0;0;200;140;190;200;0;0;0;0;0;0;0;0;0;350;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05256461092-A;14;225
48461;3;1;0;0;0;0;0;0;20;0;0;0;0;0;0;0;300;0;0;50;0;20;20;0;0;0;0;40;0;200;0;0;0;0;0;0;25;0;0;0;24;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05256461092-A;14;225
48463;7;1;0;0;70;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05252527160-A;13;486
48466;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1500;0;0;713-05252527160-A;13;486
48470;7;1;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;500;0;0;713-05252527160-A;13;486
48473;7;1;40;350;0;0;0;0;20;10;0;0;0;100;150;0;0;0;0;250;0;0;40;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;0;100;550;10;0;0;0;0;0;0;713-05252527160-A;13;486
48479;7;1;40;300;0;0;0;0;30;10;0;0;0;150;100;0;0;0;0;350;0;0;40;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;0;400;4000;0;0;0;0;0;0;0;713-05252527160-A;13;486
48480;7;1;20;500;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;200;0;0;80;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;713-05252527160-A;13;486
48491;2;2;15;0;50;0;0;0;15;0;14;0;0;0;0;0;0;0;80;300;0;0;10;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243-06215875338-D;23;778
48495;3;1;45;150;0;70;0;20;0;0;40;0;30;0;80;0;200;0;0;250;5;0;90;0;0;0;100;150;50;0;0;100;0;50;0;0;0;0;0;200;0;0;0;30;150;0;0;0;0;0;500;0;0;0;0;0;0;0;314-05240223149-A;14;207
48496;3;1;50;360;0;40;0;0;0;0;15;0;0;0;0;0;0;0;0;200;50;0;44;0;0;0;80;180;208;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;314-05240223149-A;14;207
48501;7;1;40;180;0;0;0;20;200;30;20;0;0;0;0;0;0;0;0;200;100;0;0;0;0;0;0;30;50;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;722-06491007078-A;12;398
48504;7;1;56;0;0;0;0;0;15;0;20;0;0;0;80;0;0;0;0;0;0;0;50;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;175;390;140;0;0;0;0;0;0;722-06491007078-A;12;398
48520;6;2;60;30;0;0;0;0;50;0;20;0;0;0;30;0;0;0;0;50;0;200;0;0;0;0;0;200;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120;200;0;0;0;0;300;0;0;644-03029586989-A;24;143
48525;6;2;30;80;0;0;0;0;50;0;20;0;0;0;230;0;0;0;0;50;0;0;0;0;0;0;0;200;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;644-03029586989-A;24;143
48529;3;1;100;300;0;25;200;0;200;100;100;2000;0;0;0;0;500;0;0;100;100;100;50;0;0;0;300;300;200;250;0;0;1000;1000;0;0;0;300;2500;700;2000;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;5000;15000;0;314-05256461092-A;14;225
48657;2;1;14;300;0;0;0;0;60;0;0;0;0;90;40;0;0;0;0;0;20;0;0;0;0;0;150;50;0;0;0;0;0;0;0;0;0;0;0;300;0;0;0;0;70;0;0;0;0;0;400;0;0;0;0;500;0;0;222-00606140154-A;12;182
48658;2;1;5;470;0;12;0;50;15;30;11;0;0;0;40;60;180;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;180;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200;170;30;0;0;0;0;0;222-00606140154-A;12;182
48674;1;2;20;0;35;0;0;0;0;0;0;0;0;0;60;0;60;0;30;15;6;0;0;0;0;0;0;90;0;0;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;400;25;0;0;0;0;0;0;143-04104647686-D;23;322
48678;1;2;50;100;500;0;15;0;60;22;0;0;0;0;130;0;300;0;90;30;20;0;0;0;0;0;0;350;0;0;0;250;140;350;0;0;0;0;0;0;0;0;0;0;0;2000;0;0;0;650;450;80;0;0;0;0;0;0;143-04104647686-D;23;322
48679;7;1;30;100;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;700;0;0;713-05211001897-A;13;486
48682;7;1;80;0;0;30;0;0;120;0;0;1800;350;0;0;0;0;0;0;120;0;0;260;0;0;0;0;0;100;240;0;0;600;0;350;0;0;0;2500;600;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1200;0;0;713-05211001897-A;13;486
48686;1;2;10;0;0;0;0;0;7;0;0;0;0;0;5;0;0;0;0;10;0;0;10;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144-03710206604-A;24;120
48689;1;2;40;0;0;0;0;0;27;0;0;0;0;0;23;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;0;0;390;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;200;10;0;0;0;0;0;0;144-03710206604-A;24;120
48849;7;1;50;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;40;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;200;650;0;0;0;0;0;0;0;722-06491007078-A;12;398
48854;7;1;20;100;0;0;0;0;0;0;45;0;0;0;60;30;50;0;0;0;0;0;0;0;0;0;30;50;0;0;0;30;28;0;0;0;0;0;0;50;0;0;0;0;60;0;0;0;0;150;1200;0;0;0;0;0;0;0;722-06491007078-A;12;398
48858;9;2;30;0;0;0;0;0;30;40;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;240;10;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;500;0;0;0;0;0;0;0;941-10601364281-D;21;116
48866;9;2;80;0;0;0;0;0;30;60;0;0;0;0;0;0;0;0;0;0;0;0;60;0;0;0;300;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;300;0;0;0;0;0;0;0;941-10601364281-D;21;116
48867;9;2;40;0;0;0;0;0;50;135;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190;0;0;0;0;400;0;0;0;0;0;0;0;150;0;280;200;0;140;0;0;0;0;600;800;0;0;0;0;0;0;0;941-10601364281-D;21;116
48868;9;2;40;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;941-10601364281-D;21;116
48877;9;2;35;0;0;0;0;0;25;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;250;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;952-10637228289-D;22;67
48880;9;2;30;0;0;0;0;0;25;10;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;350;0;0;0;0;0;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;2200;0;952-10637228289-D;22;67
48882;9;2;150;0;0;0;0;0;40;40;0;0;0;0;0;0;0;0;0;0;0;180;50;0;0;0;200;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;700;0;0;0;0;0;0;0;952-10637228289-D;22;67
